1902.9559022726135, 562.3859930768074
1898.9585110118899, 569.2068429237947
1895.4036020669243, 576.0256860482617
1890.077258817037, 583.5328349972408
1885.6343751567754, 591.7162494356094
1881.6369838960518, 598.5370992825967
1875.8696633722973, 605.3659760196659
1872.3147544273318, 612.1848191441329
1866.9884111774445, 619.691968093112
1862.9910199167211, 626.5128179400994
1857.664676666834, 634.0199668890784
1854.108262679978, 641.5190889479758
1849.2274118296293, 647.6636733055738
1844.7860332112577, 655.1668088095118
1840.347664676667, 661.3093864445894
1836.3472633321628, 669.4907941604375
1831.0239301660563, 675.6373852405559
1827.4675161792004, 683.1365072994532
1822.1426779712037, 689.963377314002
1818.1437816685898, 697.4645060954197
1813.261425776351, 704.289369387448
1808.8215521998698, 711.1122259569559
1803.9376912657403, 718.6173681834146
1799.0553353735013, 725.4422314754429
1795.0564390708876, 732.9433602568606
1790.1740831786485, 739.7682235488888
1786.1766919179252, 746.5890733958763
1781.2928309837957, 754.0942156223349
1776.8529574073145, 760.9170721918427
1771.9690964731853, 768.4222144183013
1771.9690964731853, 768.4222144183013
1767.5292228967041, 775.2450709878092
1763.0878442783326, 782.7482064917474
1758.6479707018514, 789.5710630612552
1754.2065920834798, 797.0741985651935
1749.768223548889, 803.2167762002709
1745.7693272462752, 810.7179049816887
1740.8869713540362, 817.542768273717
1736.8880750514224, 825.0438970551347
1732.0057191591834, 831.8687603471631
1728.0083278984598, 838.6896101941504
